date,Current(A),Voltage(V),Temperature (C)_1,SOC
2012-08-20 15:55:48,0.0001905881945276633,3.556145668029785,31.938915252685547,1.0
2012-08-20 15:55:49,-0.0013120603980496526,3.555837869644165,32.131568908691406,1.0000000409543972
2012-08-20 15:55:50,-0.007322654593735933,3.5546069145202637,32.16200256347656,0.9999996680003342
2012-08-20 15:55:51,-0.009388796053826809,3.5539913177490234,32.087642669677734,0.9999976977858015
2012-08-20 15:55:52,-0.019907336682081223,3.5521445274353027,32.16200256347656,0.9999950507649545
2012-08-20 15:55:53,-0.393503338098526,3.4948983192443848,32.087642669677734,0.999985234586363
2012-08-20 15:55:54,-1.6410772800445557,3.298537492752075,31.938915252685547,0.9998615071732602
2012-08-20 15:55:55,-2.0387156009674072,3.2194390296936035,32.087642669677734,0.9994189058972361
2012-08-20 15:55:56,-2.0402183532714844,3.2018959522247314,32.013282775878906,0.9988719861100017
2012-08-20 15:55:57,0.04996582120656967,3.506593704223633,32.05720901489258,0.9983519381341867
2012-08-20 15:55:58,-1.517484426498413,3.2766852378845215,32.087642669677734,0.9983502969284703
2012-08-20 15:55:59,-1.968466877937317,3.195124864578247,32.087642669677734,0.9979377499474402
2012-08-20 15:56:00,-1.3114337921142578,3.283456325531006,32.16200256347656,0.997418949521563
2012-08-20 15:56:01,-1.1765711307525635,3.2997684478759766,32.013282775878906,0.997069543961308
2012-08-20 15:56:02,-1.2438145875930786,3.2856109142303467,32.087642669677734,0.9967522065202706
2012-08-20 15:56:03,-1.0659385919570923,3.3077707290649414,32.087642669677734,0.9964222886917757
2012-08-20 15:56:04,-1.6264264583587646,3.2188234329223633,32.087642669677734,0.9961262980327134
2012-08-20 15:56:05,-1.2496373653411865,3.2686831951141357,32.118072509765625,0.9956974246590846
2012-08-20 15:56:06,-0.49249032139778137,3.38102126121521,32.16200256347656,0.9953803672197561
2012-08-20 15:56:07,0.08790770173072815,3.4708917140960693,32.013282775878906,0.9952641470261624
2012-08-20 15:56:08,0.08790770173072815,3.4748928546905518,32.013282775878906,0.9952877236486974
2012-08-20 15:56:09,0.36627334356307983,3.5204436779022217,31.938915252685547,0.9953197330706959
2012-08-20 15:56:10,0.1388099193572998,3.4890506267547607,32.087642669677734,0.9954114591395655
2012-08-20 15:56:11,0.08358758687973022,3.4822795391082764,32.087642669677734,0.9954469354007432
2012-08-20 15:56:12,-0.184635192155838,3.4422686100006104,32.087642669677734,0.9954595271935851
2012-08-20 15:56:13,-0.6465117931365967,3.3705568313598633,32.16200256347656,0.995394765114714
2012-08-20 15:56:14,0.012023945339024067,3.4678139686584473,32.16200256347656,0.9952457332237092
2012-08-20 15:56:15,-0.1883918046951294,3.438883066177368,32.16200256347656,0.9952432702610925
2012-08-20 15:56:16,0.3354690372943878,3.5192127227783203,32.16200256347656,0.9952090702016876
2012-08-20 15:56:17,0.5852843523025513,3.561070203781128,32.087642669677734,0.9953072785196283
2012-08-20 15:56:18,0.5670647621154785,3.5626089572906494,32.013282775878906,0.9954637000749917
2012-08-20 15:56:19,0.5225487947463989,3.5595312118530273,32.087642669677734,0.9956137944566268
2012-08-20 15:56:20,0.38205116987228394,3.540756940841675,32.087642669677734,0.9957486302858672
2012-08-20 15:56:21,0.29752716422080994,3.529676914215088,32.131568908691406,0.9958469940440757
2012-08-20 15:56:22,0.14745014905929565,3.5081326961517334,32.05720901489258,0.9959212160068696
2012-08-20 15:56:23,0.024796457961201668,3.489666223526001,32.02677917480469,0.995954795409593
2012-08-20 15:56:24,0.00037841926678083837,3.4856650829315186,32.05720901489258,0.9959604083472042
2012-08-20 15:56:25,0.0001905881945276633,3.4850494861602783,32.131568908691406,0.9959604684279327
2012-08-20 15:56:26,0.00037841926678083837,3.4853572845458984,32.087642669677734,0.9959605216183002
2012-08-20 15:56:27,0.0001905881945276633,3.4850494861602783,32.013282775878906,0.9959605749858551
2012-08-20 15:56:28,0.0001905881945276633,3.4850494861602783,32.013282775878906,0.9959606243988114
2012-08-20 15:56:29,0.0001905881945276633,3.4850494861602783,32.131568908691406,0.995960673246338
2012-08-20 15:56:30,0.0001905881945276633,3.4850494861602783,32.05720901489258,0.995960729984757
2012-08-20 15:56:31,0.0001905881945276633,3.4856650829315186,31.982847213745117,0.9959607797464235
2012-08-20 15:56:32,-0.011454937979578972,3.483510732650757,32.16200256347656,0.9959601843335474
2012-08-20 15:56:33,-1.1519652605056763,3.307155132293701,32.013282775878906,0.9958968930530784
2012-08-20 15:56:34,-1.2838226556777954,3.278532028198242,32.013282775878906,0.9955805547867598
2012-08-20 15:56:35,-0.9359594583511353,3.3250062465667725,31.908477783203125,0.9952537715680263
2012-08-20 15:56:36,-1.3717275857925415,3.2539100646972656,31.982847213745117,0.9949848946532808
2012-08-20 15:56:37,-2.0828559398651123,3.13787841796875,32.16200256347656,0.9945770460520522
2012-08-20 15:56:38,-2.048482894897461,3.1335697174072266,32.013282775878906,0.9940210336626272
2012-08-20 15:56:39,-1.3273993730545044,3.2369823455810547,32.05720901489258,0.9935118481451685
