date,Current(A),Voltage(V),Temperature (C)_1,SOC
2012-08-27 19:17:25,0.0001905881945276633,3.5512213706970215,27.474010467529297,1.0
2012-08-27 19:17:26,-0.9256287813186646,3.406566619873047,27.548694610595703,0.9999863765156531
2012-08-27 19:17:27,-0.9107900857925415,3.3961024284362793,27.548694610595703,0.9997354992046448
2012-08-27 19:17:28,-1.4759738445281982,3.2994606494903564,27.50456428527832,0.999476871667934
2012-08-27 19:17:29,-1.8029876947402954,3.234520196914673,27.474010467529297,0.9990680102337968
2012-08-27 19:17:30,-2.036649465560913,3.18373703956604,27.579246520996094,0.9985782006514169
2012-08-27 19:17:31,-2.250964879989624,3.1369552612304688,27.50456428527832,0.9980254856966018
2012-08-27 19:17:32,-0.6140170097351074,3.3800981044769287,27.548694610595703,0.9974607339512552
2012-08-27 19:17:33,-0.895763635635376,3.3391637802124023,27.50456428527832,0.9972853581095168
2012-08-27 19:17:34,-2.6795952320098877,3.0560102462768555,27.728588104248047,0.996989478452194
2012-08-27 19:17:35,-1.2663543224334717,3.260988712310791,27.399324417114258,0.9963097152303368
2012-08-27 19:17:36,-1.0233008861541748,3.2973062992095947,27.429880142211914,0.9959748711351046
2012-08-27 19:17:37,-0.44290292263031006,3.3859457969665527,27.548694610595703,0.995722556431075
2012-08-27 19:17:38,0.08302409201860428,3.469968557357788,27.579246520996094,0.995621240232632
2012-08-27 19:17:39,0.17055337131023407,3.48751163482666,27.32463264465332,0.9956467276646008
2012-08-27 19:17:40,0.17055337131023407,3.4908971786499023,27.474010467529297,0.99569302585831
2012-08-27 19:17:41,0.1215294599533081,3.4859728813171387,27.429880142211914,0.9957372764604289
2012-08-27 19:17:42,0.16059832274913788,3.4933595657348633,27.579246520996094,0.9957715549189805
2012-08-27 19:17:43,1.106139898300171,3.643861770629883,27.474010467529297,0.9958515918971917
2012-08-27 19:17:44,0.6917846202850342,3.5887699127197266,27.429880142211914,0.9961315861370438
2012-08-27 19:17:45,-0.17468014359474182,3.4564263820648193,27.474010467529297,0.9962820868996903
2012-08-27 19:17:46,-0.44290292263031006,3.4108755588531494,27.474010467529297,0.9962231907861269
2012-08-27 19:17:47,-0.4526701271533966,3.4059512615203857,27.399324417114258,0.9961025389149006
2012-08-27 19:17:48,-0.5847153663635254,3.3822524547576904,27.474010467529297,0.9959746990889393
2012-08-27 19:17:49,-1.1596662998199463,3.288996458053589,27.474010467529297,0.9957890302162327
2012-08-27 19:17:50,-1.9389773607254028,3.1591150760650635,27.355192184448242,0.9954407901588364
2012-08-27 19:17:51,-2.148972511291504,3.115410804748535,27.399324417114258,0.9949093310933085
2012-08-27 19:17:52,-1.978421926498413,3.132646322250366,27.429880142211914,0.9943399311519782
2012-08-27 19:17:53,-0.5212284922599792,3.3545525074005127,27.399324417114258,0.9938715249234492
2012-08-27 19:17:54,-0.05352909862995148,3.429957628250122,27.429880142211914,0.9937546926192372
