date,Current(A),Voltage(V),Temperature (C)_1,SOC
2012-08-15 17:18:20,0.0001905881945276633,3.5447580814361572,9.900956153869629,1.0
2012-08-15 17:18:21,-0.0013120603980496526,3.544450283050537,9.900956153869629,1.0000000657609103
2012-08-15 17:18:22,-0.007134823594242334,3.5432190895080566,9.900956153869629,0.9999996903391257
2012-08-15 17:18:23,-0.009388796053826809,3.5422956943511963,9.900956153869629,0.999997644327812
2012-08-15 17:18:24,-0.019907336682081223,3.5404491424560547,9.931883811950684,0.9999949182997855
2012-08-15 17:18:25,-0.3938789963722229,3.478278398513794,9.931883811950684,0.9999846642825287
2012-08-15 17:18:26,-1.6408895254135132,3.2680675983428955,9.931883811950684,0.9998621804759756
2012-08-15 17:18:27,-2.0385279655456543,3.1729650497436523,9.900956153869629,0.9993967205056445
2012-08-15 17:18:29,-2.0400304794311523,3.149574041366577,9.900956153869629,0.9988263386687433
2012-08-15 17:18:30,0.04996582120656967,3.4767396450042725,9.870028495788574,0.9982892331816668
2012-08-15 17:18:31,-1.5172966718673706,3.2335968017578125,9.870028495788574,0.9982705086849667
2012-08-15 17:18:32,-1.968654751777649,3.1418795585632324,9.900956153869629,0.9978376975067779
2012-08-15 17:18:33,-1.3112459182739258,3.234520196914673,9.900956153869629,0.9972989423315759
2012-08-15 17:18:34,-1.1765711307525635,3.2536022663116455,9.83910083770752,0.9969330972424209
2012-08-15 17:18:35,-1.2438145875930786,3.2388288974761963,9.900956153869629,0.9966033524703009
2012-08-15 17:18:36,-1.0657507181167603,3.2628355026245117,9.870028495788574,0.9962607413633914
2012-08-15 17:18:37,-1.6264264583587646,3.167117118835449,9.870028495788574,0.9959492580402963
2012-08-15 17:18:38,-1.2496373653411865,3.2200546264648438,9.870028495788574,0.9955047953507438
2012-08-15 17:18:39,-0.49249032139778137,3.3425493240356445,9.870028495788574,0.9951791573020466
2012-08-15 17:18:40,0.08790770173072815,3.4425764083862305,9.900956153869629,0.995058884599764
2012-08-15 17:18:41,0.08790770173072815,3.4490396976470947,9.83910083770752,0.9950834352600918
2012-08-15 17:18:42,0.3664611876010895,3.498591661453247,9.870028495788574,0.9951162570325407
2012-08-15 17:18:43,0.1391855776309967,3.466275215148926,9.870028495788574,0.9952117155642507
2012-08-15 17:18:44,0.08377541601657867,3.458888530731201,9.870028495788574,0.9952492485646871
2012-08-15 17:18:45,-0.18482302129268646,3.415492296218872,9.870028495788574,0.995261825152937
2012-08-15 17:18:46,-0.6463239789009094,3.337625026702881,9.870028495788574,0.9951899368740521
2012-08-15 17:18:47,0.012023945339024067,3.441345453262329,9.900956153869629,0.995028343434941
2012-08-15 17:18:48,-0.18857963383197784,3.4117989540100098,9.870028495788574,0.9950246929604513
2012-08-15 17:18:49,0.3354690372943878,3.498591661453247,9.808175086975098,0.9949929800430726
2012-08-15 17:18:50,0.585096538066864,3.5450658798217773,9.870028495788574,0.995097251245722
2012-08-15 17:18:51,0.5668769478797913,3.5484514236450195,9.900956153869629,0.9952600663438416
2012-08-15 17:18:52,0.5227366089820862,3.5459890365600586,9.870028495788574,0.9954165683540144
2012-08-15 17:18:53,0.3822389841079712,3.5262913703918457,9.83910083770752,0.9955562449973041
2012-08-15 17:18:54,0.2977150082588196,3.5145959854125977,9.870028495788574,0.9956592369194935
2012-08-15 17:18:55,0.14745014905929565,3.4908971786499023,9.870028495788574,0.9957352732013255
2012-08-15 17:18:56,0.024796457961201668,3.4705841541290283,9.763389587402344,0.9957697197148438
2012-08-15 17:18:57,0.0001905881945276633,3.4656596183776855,9.870028495788574,0.9957752292933351
2012-08-15 17:18:58,0.0001905881945276633,3.4653518199920654,9.870028495788574,0.9957752983934451
2012-08-15 17:18:59,0.0001905881945276633,3.4650440216064453,9.870028495788574,0.9957753715152096
2012-08-15 17:19:00,0.00037841926678083837,3.4653518199920654,9.870028495788574,0.9957754341116598
2012-08-15 17:19:01,0.0001905881945276633,3.4653518199920654,9.83910083770752,0.995775498657909
2012-08-15 17:19:02,0.0001905881945276633,3.4653518199920654,9.83910083770752,0.9957755648795733
2012-08-15 17:19:03,2.7571220471145352e-06,3.4653518199920654,9.870028495788574,0.9957756318980345
2012-08-15 17:19:04,2.7571220471145352e-06,3.4653518199920654,9.763389587402344,0.9957756919359556
2012-08-15 17:19:05,-0.011454937979578972,3.463505268096924,9.870028495788574,0.9957749703500347
2012-08-15 17:19:06,-1.1519652605056763,3.2714531421661377,9.870028495788574,0.9956898690068042
2012-08-15 17:19:07,-1.2838226556777954,3.237290143966675,9.83910083770752,0.9953574518546454
2012-08-15 17:19:08,-0.9359594583511353,3.287149667739868,9.808175086975098,0.9950244766830951
2012-08-15 17:19:09,-1.3717275857925415,3.209590196609497,9.870028495788574,0.9947312622898589
2012-08-15 17:19:10,-2.0826680660247803,3.0818634033203125,9.808175086975098,0.9942965375334186
2012-08-15 17:19:11,-2.048482894897461,3.0757079124450684,9.83910083770752,0.9937183292514279
2012-08-15 17:19:12,-1.3273993730545044,3.1883537769317627,9.83910083770752,0.9932030261772147
2012-08-15 17:19:13,-2.0116679668426514,3.0707833766937256,9.83910083770752,0.9927780178263447
2012-08-15 17:19:14,-2.336991548538208,3.0079972743988037,9.83910083770752,0.9921880277740126
2012-08-15 17:19:15,-2.277824640274048,3.009228229522705,9.808175086975098,0.9915408613863518
2012-08-15 17:19:16,-1.8029876947402954,3.0824787616729736,9.83910083770752,0.9909435546185923
2012-08-15 17:19:17,-1.1686822175979614,3.1855838298797607,9.83910083770752,0.9904918776838204
2012-08-15 17:19:18,-1.6572307348251343,3.103099822998047,9.83910083770752,0.9901236911082512
2012-08-15 17:19:19,-1.5753364562988281,3.112333059310913,9.808175086975098,0.9896663098310752
2012-08-15 17:19:20,-1.7182759046554565,3.0852489471435547,9.83910083770752,0.9892124212342334
2012-08-15 17:19:21,-1.4566272497177124,3.1255674362182617,9.83910083770752,0.9887525824302442
