date,Current(A),Voltage(V),Temperature (C)_1,SOC
2012-08-17 19:31:30,2.7571220471145352e-06,3.5512213706970215,20.280776977539062,1.0
2012-08-17 19:31:31,-0.0013120603980496526,3.5509135723114014,20.280776977539062,1.0000000401880542
2012-08-17 19:31:32,-0.0013120603980496526,3.5506057739257812,20.25007438659668,0.9999997017855621
2012-08-17 19:31:33,-0.009576627984642982,3.5490667819976807,20.25007438659668,0.9999977163319165
2012-08-17 19:31:34,-0.019907336682081223,3.547220230102539,20.25007438659668,0.9999951337296478
2012-08-17 19:31:35,-0.393503338098526,3.489358425140381,20.25007438659668,0.9999891198441782
2012-08-17 19:31:36,-1.6408895254135132,3.28961181640625,20.280776977539062,0.9998764952431521
2012-08-17 19:31:37,-2.0385279655456543,3.2049736976623535,20.280776977539062,0.9994272609434229
2012-08-17 19:31:38,-2.0402183532714844,3.18404483795166,20.25007438659668,0.9988711801651942
2012-08-17 19:31:39,0.04977799206972122,3.4918205738067627,20.17490005493164,0.9983287474134571
2012-08-17 19:31:40,0.05015365406870842,3.5053627490997314,20.17490005493164,0.9983425200172845
2012-08-17 19:31:41,-1.9682790040969849,3.1785049438476562,20.25007438659668,0.9979247459450342
2012-08-17 19:31:42,-1.3112459182739258,3.2656054496765137,20.25007438659668,0.9973851491789577
2012-08-17 19:31:43,-1.1765711307525635,3.2825331687927246,20.25007438659668,0.9970283672674023
2012-08-17 19:31:44,-1.2440024614334106,3.2683753967285156,20.25007438659668,0.9967064049258471
2012-08-17 19:31:45,-1.0659385919570923,3.2908430099487305,20.25007438659668,0.996365481604932
2012-08-17 19:31:46,-1.6266143321990967,3.200356960296631,20.09971809387207,0.9960634448505454
2012-08-17 19:31:47,-1.2496373653411865,3.2505245208740234,20.280776977539062,0.9956210158794948
2012-08-17 19:31:48,-0.49267813563346863,3.3656325340270996,20.17490005493164,0.9952935994455372
2012-08-17 19:31:49,0.0877198651432991,3.458272933959961,20.25007438659668,0.9951711201604893
2012-08-17 19:31:50,0.0877198651432991,3.4631974697113037,20.17490005493164,0.9951950773356606
2012-08-17 19:31:51,0.3660855293273926,3.509363889694214,20.25007438659668,0.9952257310741525
2012-08-17 19:31:52,0.13899774849414825,3.4792017936706543,20.205604553222656,0.9953222085022791
2012-08-17 19:31:53,0.08377541601657867,3.4718151092529297,20.25007438659668,0.9953588284006936
2012-08-17 19:31:54,-0.18482302129268646,3.4308810234069824,20.25007438659668,0.9953747102217188
2012-08-17 19:31:55,-0.6463239789009094,3.3576302528381348,20.17490005493164,0.9953143552020279
2012-08-17 19:31:56,0.012023945339024067,3.4564263820648193,20.280776977539062,0.9951551202351446
2012-08-17 19:31:57,-0.1883918046951294,3.4274954795837402,20.280776977539062,0.9951532352025081
2012-08-17 19:31:58,0.3354690372943878,3.5090560913085938,20.17490005493164,0.9951140010703836
2012-08-17 19:31:59,0.5852843523025513,3.552452325820923,20.25007438659668,0.9952106122425065
2012-08-17 19:32:00,0.5668769478797913,3.5546069145202637,20.205604553222656,0.9953699202318895
2012-08-17 19:32:01,0.5227366089820862,3.5521445274353027,20.25007438659668,0.9955248378364935
2012-08-17 19:32:02,0.3822389841079712,3.5336780548095703,20.17490005493164,0.9956646386214586
2012-08-17 19:32:03,0.29752716422080994,3.5222904682159424,20.17490005493164,0.9957670365319067
2012-08-17 19:32:04,0.14745014905929565,3.5004382133483887,20.25007438659668,0.9958431100795143
2012-08-17 19:32:05,0.02460862696170807,3.481356143951416,20.17490005493164,0.9958798160407344
2012-08-17 19:32:06,0.00037841926678083837,3.4770474433898926,20.280776977539062,0.9958857924466983
2012-08-17 19:32:07,0.0001905881945276633,3.4764318466186523,20.09971809387207,0.9958858418779742
2012-08-17 19:32:08,0.00037841926678083837,3.4764318466186523,20.25007438659668,0.9958858977228635
2012-08-17 19:32:09,0.0001905881945276633,3.4764318466186523,20.17490005493164,0.9958859387079474
2012-08-17 19:32:10,0.0001905881945276633,3.4764318466186523,20.25007438659668,0.9958859886483502
2012-08-17 19:32:11,0.0001905881945276633,3.4767396450042725,20.25007438659668,0.9958860416555172
2012-08-17 19:32:12,2.7571220471145352e-06,3.4764318466186523,20.09971809387207,0.9958860944017706
2012-08-17 19:32:13,0.00037841926678083837,3.4767396450042725,20.280776977539062,0.9958861469058813
2012-08-17 19:32:14,-0.01164276897907257,3.4748928546905518,20.25007438659668,0.9958858328590039
2012-08-17 19:32:15,-1.1521530151367188,3.295459747314453,20.205604553222656,0.9958406881298233
2012-08-17 19:32:16,-1.284010410308838,3.264066457748413,20.17490005493164,0.9955177742470793
2012-08-17 19:32:17,-0.9359594583511353,3.3108484745025635,20.280776977539062,0.9951778342030738
2012-08-17 19:32:18,-1.3717275857925415,3.238213300704956,20.17490005493164,0.9949052847496426
2012-08-17 19:32:19,-2.0828559398651123,3.1191041469573975,20.17490005493164,0.9944991500839976
2012-08-17 19:32:20,-2.048482894897461,3.1138720512390137,20.280776977539062,0.9939269060575936
2012-08-17 19:32:21,-1.3273993730545044,3.2194390296936035,20.280776977539062,0.9934025641579675
2012-08-17 19:32:22,-2.0114800930023193,3.108639717102051,20.205604553222656,0.9930059965477877
2012-08-17 19:32:23,-2.337179183959961,3.049546957015991,20.280776977539062,0.9924418211480325
2012-08-17 19:32:24,-2.277824640274048,3.0507779121398926,20.17490005493164,0.9918070459199662
2012-08-17 19:32:25,-1.8029876947402954,3.1191041469573975,20.280776977539062,0.9912058103164338
2012-08-17 19:32:26,-1.1686822175979614,3.21513032913208,20.13042640686035,0.9907425555405901
2012-08-17 19:32:27,-1.6572307348251343,3.13757061958313,20.205604553222656,0.9903959454173762
2012-08-17 19:32:28,-1.5749608278274536,3.146188497543335,20.236310958862305,0.9899473889472381
2012-08-17 19:32:29,-1.7182759046554565,3.120950937271118,20.280776977539062,0.9895112615305542
2012-08-17 19:32:30,-1.4566272497177124,3.158191680908203,20.280776977539062,0.9890511686196831
2012-08-17 19:32:31,-1.335851788520813,3.174811601638794,20.13042640686035,0.9886603012176305
2012-08-17 19:32:32,-1.0330681800842285,3.220670223236084,20.280776977539062,0.9883128753816672
2012-08-17 19:32:33,-0.1292250156402588,3.361631393432617,20.236310958862305,0.9880788099265283
2012-08-17 19:32:34,-0.4568023979663849,3.3133106231689453,20.205604553222656,0.9880243313356653
2012-08-17 19:32:35,-0.04582802578806877,3.377943515777588,20.13042640686035,0.9879204480681635
2012-08-17 19:32:36,0.06405315548181534,3.3973333835601807,20.34218406677246,0.9879143634566042
2012-08-17 19:32:37,0.06480447947978973,3.3994879722595215,20.311481475830078,0.9879318719290362
2012-08-17 19:32:38,-0.19120927155017853,3.360708236694336,20.116662979125977,0.987935410767966
2012-08-17 19:32:39,-0.5086438059806824,3.3111562728881836,20.280776977539062,0.9878663823947161
2012-08-17 19:32:40,-0.19120927155017853,3.3600926399230957,20.26701545715332,0.9877436495978077
2012-08-17 19:32:41,0.06555580347776413,3.401334524154663,20.236310958862305,0.9877065556308336
2012-08-17 19:32:42,0.18764600157737732,3.4219555854797363,20.311481475830078,0.9877319062894109
2012-08-17 19:32:43,-0.09428843855857849,3.3794825077056885,20.19184112548828,0.9877678119784228
2012-08-17 19:32:44,-0.24455329775810242,3.3560914993286133,20.19184112548828,0.9877324279048619
2012-08-17 19:32:45,-0.24286282062530518,3.355783700942993,20.311481475830078,0.9876651579958118
2012-08-17 19:32:46,-0.39519381523132324,3.3317770957946777,20.311481475830078,0.9875892682135441
2012-08-17 19:32:47,-0.3965086340904236,3.3305461406707764,20.311481475830078,0.9874814037054801
2012-08-17 19:32:48,-0.7081204056739807,3.281301975250244,20.236310958862305,0.9873532804564215
2012-08-17 19:32:49,-1.0358855724334717,3.2277491092681885,20.19184112548828,0.987138015934782
2012-08-17 19:32:50,-1.5533602237701416,3.143110752105713,20.19184112548828,0.9868228513601908
2012-08-17 19:32:51,-1.9502472877502441,3.0760154724121094,20.311481475830078,0.9863748039184996
2012-08-17 19:32:52,-2.11948299407959,3.0443146228790283,20.280776977539062,0.9858319955725047
2012-08-17 19:32:53,-2.022562265396118,3.0541634559631348,20.19184112548828,0.98525976556299
2012-08-17 19:32:54,-2.0032155513763428,3.0532402992248535,20.161134719848633,0.9847039661161783
2012-08-17 19:32:55,-2.267306089401245,3.0079972743988037,20.34218406677246,0.9841406805682329
2012-08-17 19:32:56,-2.453258991241455,2.974449634552002,20.280776977539062,0.9835031364847295
2012-08-17 19:32:57,-2.13582444190979,3.0196926593780518,20.372888565063477,0.9828569453325678
2012-08-17 19:32:58,-2.2023165225982666,3.0067660808563232,20.34218406677246,0.9822698077314491
2012-08-17 19:32:59,-1.63206148147583,3.0932509899139404,20.19184112548828,0.9817102566629129
2012-08-17 19:33:00,-0.8189406991004944,3.2200546264648438,20.19184112548828,0.9813232986215175
2012-08-17 19:33:01,-0.7186388969421387,3.2369823455810547,20.19184112548828,0.9811074594862976
2012-08-17 19:33:02,-0.19966167211532593,3.318850517272949,20.34218406677246,0.9809517987654861
2012-08-17 19:33:03,0.4832921028137207,3.4284188747406006,20.19184112548828,0.9809485553899956
2012-08-17 19:33:04,0.35368865728378296,3.4114911556243896,20.34218406677246,0.981070260946582
2012-08-17 19:33:05,0.31912773847579956,3.4087212085723877,20.34218406677246,0.9811643511865303
2012-08-17 19:33:06,0.19891586899757385,3.3917934894561768,20.19184112548828,0.981243066643098
2012-08-17 19:33:07,0.19816453754901886,3.392716884613037,20.19184112548828,0.9812972388248085
2012-08-17 19:33:08,0.28306418657302856,3.407182216644287,20.29772186279297,0.9813571718876385
2012-08-17 19:33:09,0.3339664041996002,3.4170310497283936,20.222549438476562,0.9814378976625932
2012-08-17 19:33:10,0.30184727907180786,3.4136455059051514,20.26701545715332,0.9815273308340334
2012-08-17 19:33:11,0.32288438081741333,3.418262243270874,20.222549438476562,0.9816114007821313
2012-08-17 19:33:12,0.26691070199012756,3.4105677604675293,20.222549438476562,0.9816815801537109
2012-08-17 19:33:13,0.3108631670475006,3.4191854000091553,20.372888565063477,0.9817721144944841
2012-08-17 19:33:14,0.2808102071285248,3.415492296218872,20.222549438476562,0.9818545935152805
2012-08-17 19:33:15,0.2977150082588196,3.4191854000091553,20.34218406677246,0.981932561035629
2012-08-17 19:33:16,0.24643711745738983,3.41210675239563,20.14737319946289,0.9820097680552385
2012-08-17 19:33:17,0.28381550312042236,3.4191854000091553,20.222549438476562,0.9820800013395659
2012-08-17 19:33:18,0.39519932866096497,3.437652111053467,20.14737319946289,0.9821657450677552
2012-08-17 19:33:19,0.48686090111732483,3.4536564350128174,20.29772186279297,0.9822806408653769
2012-08-17 19:33:20,0.3546278178691864,3.4345743656158447,20.372888565063477,0.9824029434873223
2012-08-17 19:33:21,0.13542896509170532,3.401026725769043,20.29772186279297,0.9824819942917692
2012-08-17 19:33:22,0.1318601667881012,3.400718927383423,20.29772186279297,0.9825186574426927
2012-08-17 19:33:23,0.16134965419769287,3.4056434631347656,20.072189331054688,0.982557024587842
2012-08-17 19:33:24,0.6987343430519104,3.4908971786499023,20.14737319946289,0.9826457586956936
2012-08-17 19:33:25,0.6048188209533691,3.478586196899414,20.29772186279297,0.9828282836365456
2012-08-17 19:33:26,0.40008294582366943,3.4484241008758545,20.29772186279297,0.9829773068543644
2012-08-17 19:33:27,0.2924557328224182,3.432419776916504,20.072189331054688,0.9830769004299229
2012-08-17 19:33:28,0.2248365432024002,3.4219555854797363,20.222549438476562,0.9831514416391572
2012-08-17 19:33:29,0.12491042166948318,3.406874418258667,20.29772186279297,0.9832050640145783
2012-08-17 19:33:30,0.04301607236266136,3.3942556381225586,20.222549438476562,0.9832324304142219
2012-08-17 19:33:31,0.008642986416816711,3.3884079456329346,20.328426361083984,0.9832413902223903
2012-08-17 19:33:32,0.00375937856733799,3.387484550476074,20.222549438476562,0.9832433259592089
2012-08-17 19:33:33,0.0001905881945276633,3.386868953704834,20.14737319946289,0.9832440262618387
2012-08-17 19:33:34,0.0001905881945276633,3.386868953704834,20.25325584411621,0.9832440846553098
2012-08-17 19:33:35,0.0001905881945276633,3.386868953704834,20.29772186279297,0.983244146380036
2012-08-17 19:33:36,0.0001905881945276633,3.387176752090454,19.95252799987793,0.9832442004038621
2012-08-17 19:33:37,0.0001905881945276633,3.387176752090454,20.29772186279297,0.9832442516020389
2012-08-17 19:33:38,0.0001905881945276633,3.387176752090454,20.25325584411621,0.9832443061496235
2012-08-17 19:33:39,0.0001905881945276633,3.387176752090454,19.997005462646484,0.9832443524797327
2012-08-17 19:33:40,0.00037841926678083837,3.387484550476074,20.14737319946289,0.983244404716174
2012-08-17 19:33:41,-0.11401070654392242,3.369325876235962,20.222549438476562,0.9832340417960855
2012-08-17 19:33:42,-0.8980175852775574,3.2455999851226807,20.14737319946289,0.9831291954291025
2012-08-17 19:33:43,-1.6685006618499756,3.120643138885498,20.14737319946289,0.9828138461028134
2012-08-17 19:33:44,-2.2596049308776855,3.0221548080444336,20.222549438476562,0.9823031409144313
2012-08-17 19:33:45,-2.8753151893615723,2.9193577766418457,20.29772186279297,0.9816272071548396
2012-08-17 19:33:46,-2.6354551315307617,2.9501352310180664,20.25325584411621,0.980865492000322
2012-08-17 19:33:47,-2.7791457176208496,2.9224355220794678,20.29772186279297,0.9801326378553081
2012-08-17 19:33:48,-2.8465771675109863,2.9067389965057373,20.02771759033203,0.9793684585750815
2012-08-17 19:33:49,-1.759786605834961,3.0726301670074463,20.25325584411621,0.9786906918470845
2012-08-17 19:33:50,-1.2810051441192627,3.1474194526672363,20.328426361083984,0.9782557246788757
2012-08-17 19:33:51,-1.111393690109253,3.1735804080963135,20.222549438476562,0.9779188182291011
2012-08-17 19:33:52,-1.3696614503860474,3.132646322250366,20.25325584411621,0.9775906666166456
2012-08-17 19:33:53,-0.884869396686554,3.2074358463287354,20.072189331054688,0.9772616691444308
2012-08-17 19:33:54,-1.2116954326629639,3.1560373306274414,20.25325584411621,0.976987795821592
2012-08-17 19:33:55,-0.8538773059844971,3.2111291885375977,19.726930618286133,0.9766938526216743
2012-08-17 19:33:56,-0.6339271068572998,3.2455999851226807,19.997005462646484,0.9764810433219187
