date,Current(A),Voltage(V),Temperature (C)_1,SOC
2012-08-17 22:45:13,0.0001905881945276633,3.5481436252593994,20.257558822631836,1.0
2012-08-17 22:45:14,-0.9252530932426453,3.4050278663635254,20.332727432250977,0.9999938046907623
2012-08-17 22:45:15,-0.9106022715568542,3.392101287841797,20.213077545166016,0.9997418278809355
2012-08-17 22:45:17,-1.4759738445281982,3.295459747314453,20.363418579101562,0.9994875097548213
2012-08-17 22:45:18,-1.8029876947402954,3.22928786277771,20.257558822631836,0.9990833555375532
2012-08-17 22:45:19,-2.03646183013916,3.177581548690796,20.257558822631836,0.9985901525881761
2012-08-17 22:45:20,-2.250964879989624,3.129568576812744,20.182382583618164,0.9980327744361835
2012-08-17 22:45:21,-0.6142048239707947,3.369941473007202,20.182382583618164,0.9974354176246475
2012-08-17 22:45:22,-0.8959514498710632,3.3311617374420166,20.182382583618164,0.9972654867098578
2012-08-17 22:45:23,-2.6795952320098877,3.0504701137542725,20.182382583618164,0.9970043682051407
2012-08-17 22:45:24,-1.2663543224334717,3.2508320808410645,20.182382583618164,0.9962886801409024
2012-08-17 22:45:25,-1.0231131315231323,3.2877652645111084,20.182382583618164,0.9959454399542672
2012-08-17 22:45:26,-0.4430907368659973,3.375789165496826,20.182382583618164,0.9956692046946188
2012-08-17 22:45:27,0.08283626288175583,3.4604275226593018,20.288251876831055,0.9955524502949674
2012-08-17 22:45:28,0.17055337131023407,3.4792017936706543,20.182382583618164,0.9955756622366441
2012-08-17 22:45:29,0.17055337131023407,3.4832029342651367,20.288251876831055,0.9956221265035629
2012-08-17 22:45:30,0.12134163081645966,3.478278398513794,20.213077545166016,0.9956682998186195
2012-08-17 22:45:31,0.16078615188598633,3.486280679702759,20.182382583618164,0.9957023016217075
2012-08-17 22:45:32,1.106327772140503,3.635859727859497,20.182382583618164,0.9957628388931823
2012-08-17 22:45:33,0.6915967464447021,3.5823066234588623,20.257558822631836,0.9960597611234816
2012-08-17 22:45:34,-0.17486797273159027,3.4511942863464355,20.182382583618164,0.9962299488547011
2012-08-17 22:45:35,-0.44290292263031006,3.4050278663635254,20.257558822631836,0.9961741917027215
2012-08-17 22:45:36,-0.4526701271533966,3.3997955322265625,20.257558822631836,0.9960533460311329
2012-08-17 22:45:37,-0.5847153663635254,3.3760969638824463,20.182382583618164,0.9959263151179213
2012-08-17 22:45:38,-1.1598540544509888,3.2825331687927246,20.182382583618164,0.9957522431560051
2012-08-17 22:45:39,-1.939353108406067,3.152343988418579,20.213077545166016,0.9954141799975217
2012-08-17 22:45:40,-2.148972511291504,3.1077165603637695,20.257558822631836,0.9948795960115822
2012-08-17 22:45:41,-1.978421926498413,3.1240286827087402,20.213077545166016,0.9942992661037291
2012-08-17 22:45:42,-0.5214163064956665,3.3447036743164062,20.182382583618164,0.9938061705610607
